problem,depth_min,depth_max,depth_mean,depth_stdev,depth_q25,depth_q50,depth_q75,depth_gini,operation-children_min,operation-children_max,operation-children_mean,operation-children_stdev,operation-children_q25,operation-children_q50,operation-children_q75,operation-children_gini,assembly-nodes-per-manufacturing-nodes,operations_no,machine_no,machine_operations_min,machine_operations_max,machine_operations_mean,machine_operations_stdev,machine_operations_q25,machine_operations_q50,machine_operations_q75,machine_operations_gini,machine_fraction_stdev_min,machine_fraction_stdev_max,machine_fraction_stdev_mean,machine_fraction_stdev_stdev,machine_fraction_stdev_q25,machine_fraction_stdev_q50,machine_fraction_stdev_q75,machine_fraction_stdev_gini,machine_fraction_mean_min,machine_fraction_mean_max,machine_fraction_mean_mean,machine_fraction_mean_stdev,machine_fraction_mean_q25,machine_fraction_mean_q50,machine_fraction_mean_q75,machine_fraction_mean_gini,operation_machines_min,operation_machines_max,operation_machines_mean,operation_machines_stdev,operation_machines_q25,operation_machines_q50,operation_machines_q75,operation_machines_gini,levels_min,levels_max,levels_mean,levels_stdev,levels_q25,levels_q50,levels_q75,levels_gini,operation_mean_acctual_execution_time_min,operation_mean_acctual_execution_time_max,operation_mean_acctual_execution_time_mean,operation_mean_acctual_execution_time_stdev,operation_mean_acctual_execution_time_q25,operation_mean_acctual_execution_time_q50,operation_mean_acctual_execution_time_q75,operation_mean_acctual_execution_time_gini,operation_stdev_acctual_execution_time_min,operation_stdev_acctual_execution_time_max,operation_stdev_acctual_execution_time_mean,operation_stdev_acctual_execution_time_stdev,operation_stdev_acctual_execution_time_q25,operation_stdev_acctual_execution_time_q50,operation_stdev_acctual_execution_time_q75,operation_stdev_acctual_execution_time_gini,machine_mean_acctual_execution_time_min,machine_mean_acctual_execution_time_max,machine_mean_acctual_execution_time_mean,machine_mean_acctual_execution_time_stdev,machine_mean_acctual_execution_time_q25,machine_mean_acctual_execution_time_q50,machine_mean_acctual_execution_time_q75,machine_mean_acctual_execution_time_gini,machine_stev_acctual_execution_time_min,machine_stev_acctual_execution_time_max,machine_stev_acctual_execution_time_mean,machine_stev_acctual_execution_time_stdev,machine_stev_acctual_execution_time_q25,machine_stev_acctual_execution_time_q50,machine_stev_acctual_execution_time_q75,machine_stev_acctual_execution_time_gini
P19,4,9,6.419354838709677,1.02548179078217,6.0,6.0,7.0,0.08331982363316015,1,6,1.3529411764705883,0.8410011374339907,1.0,1.0,1.0,0.21933502215145234,0.1958762886597938,116,16,0.008620689655172414,0.11206896551724138,0.0625,0.037970199216457313,0.02586206896551724,0.07327586206896552,0.10129310344827586,0.32866326724222067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,7.392674185872163e-18,0.017241379310344827,0.07758620689655173,0.04741379310344827,0.02111629088606188,0.028017241379310345,0.04741379310344827,0.0668103448275862,0.23863586033164,0,15,6.2155172413793105,3.787407130691549,3.0,5.0,9.0,0.34220909105556757,0,0,0,0.0,0.0,0.0,0.0,-1.384863617686876e-17,0,8.0,5.893708374958375,1.7704036758396242,5.664285714285714,6.045454545454545,6.7125,0.12954766503513965,0,4.8116021397778885,3.14522718981361,1.4528458585823085,1.7823480082668537,3.5331850362853987,4.32320990614875,0.24283103514585577
P2,5,9,6.578947368421052,1.3870748387117167,5.0,6.0,7.0,0.11284210354795793,1,4,1.3272727272727274,0.7947640100368358,1.0,1.0,1.0,0.213200482068955,0.15625,74,11,0.013513513513513514,0.16216216216216217,0.09090909090909091,0.060763016981423605,0.02702702702702703,0.10810810810810811,0.14864864864864866,0.35135096486529005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,-3.5682804491432876e-18,0.02702702702702703,0.12162162162162163,0.07432432432432433,0.03310121274031322,0.04391891891891892,0.07432432432432433,0.10472972972972974,0.23863604256241544,0,15,6.513513513513513,3.97334696650736,3.0,6.0,9.0,0.3426600822126089,0,0,0,0.0,0.0,0.0,0.0,6.187238475195766e-18,0,9.5,6.232644628099173,2.554774726728872,5.583333333333333,6.0,8.333333333333334,0.198831111108703,0,4.742245131674331,2.832452765079846,1.7249979398932955,1.4142135623730951,3.7284735685686643,3.935849221058791,0.30863581634747644
P20,5,12,7.366666666666666,1.8473342085721576,6.0,7.0,9.0,0.13559577493158073,1,6,1.3333333333333333,0.8978872704229618,1.0,1.0,1.0,0.22076890932421855,0.14705882352941177,117,16,0.008547008547008548,0.1111111111111111,0.0625,0.03956551103828007,0.019230769230769232,0.08547008547008547,0.09401709401709402,0.3370721102572732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,1.453368746367095e-17,0.017094017094017096,0.10256410256410256,0.05982905982905983,0.028347220430388034,0.03418803418803419,0.05982905982905983,0.08547008547008547,0.25973982560369413,0,15,6.119658119658119,3.8844570764344857,3.0,6.0,9.0,0.3583058720039524,0,0,0,0.0,0.0,0.0,0.0,-1.3612919014971587e-17,0,9.0,6.12104458041958,2.233104897520547,4.918181818181818,6.370629370629371,7.825,0.18789940928090537,0,4.424581683834425,2.91622869882047,1.6120154696933315,2.075649601366112,3.7124765062618064,4.08704803968758,0.27886403169827306
P21,5,9,6.6,1.193117518002609,6.0,6.0,7.0,0.09771181051704429,1,5,1.3578947368421053,0.8240505752099924,1.0,1.0,1.0,0.2245613869713056,0.16071428571428573,130,16,0.007692307692307693,0.11538461538461539,0.0625,0.03980970513925168,0.023076923076923078,0.07692307692307693,0.10384615384615385,0.3442302184624197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,5.381616843690732e-17,0.015384615384615385,0.06923076923076923,0.04230769230769231,0.018842228790639834,0.025,0.04230769230769231,0.05961538461538462,0.23863579958811004,0,15,6.484615384615385,3.9673759030813587,3.0,6.0,9.25,0.34655533729648225,0,0,0,0.0,0.0,0.0,0.0,0.0,0,9.0,6.530478896103896,2.1885302531767996,5.75,6.464285714285714,8.397727272727273,0.16322441451784964,0,5.01663898109747,2.933872073086097,1.5291399649469355,1.5786566256311794,3.475169145049594,4.243045459993302,0.2841862227569772
P22,5,10,7.45945945945946,1.3863339864267636,6.5,7.0,8.5,0.10262436211816729,1,5,1.3333333333333333,0.7853804364169903,1.0,1.0,1.0,0.21412035431134382,0.1693548387096774,145,16,0.006896551724137931,0.12413793103448276,0.0625,0.03814724169776682,0.029310344827586206,0.07241379310344828,0.09655172413793103,0.3297408517249821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.013793103448275862,0.06896551724137931,0.041379310344827586,0.018886984741557453,0.02413793103448276,0.041379310344827586,0.05862068965517241,0.24691298354053665,0,15,6.627586206896551,4.008575577548656,3.0,6.0,10.0,0.34181347935941125,0,0,0,0.0,0.0,0.0,0.0,0.0,0,10.0,6.325831807081807,2.310577681502831,5.811507936507937,6.3791208791208796,7.635989010989011,0.1803843327493449,0,4.898979485566356,3.1468712215054095,1.7174849147376146,1.528367345126564,3.7022082956226217,4.612496119798469,0.2855595835135617
P23,4,11,6.921568627450981,1.9374533517471018,5.0,7.0,8.0,0.15664055764360327,1,12,1.3472222222222223,1.2477641231079322,1.0,1.0,1.0,0.23203033787449495,0.14705882352941177,195,16,0.005128205128205128,0.11282051282051282,0.0625,0.04094944847862404,0.016666666666666666,0.07435897435897436,0.10641025641025642,0.3567301984624517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.010256410256410256,0.05641025641025641,0.03333333333333333,0.01552641207229483,0.019230769230769232,0.03333333333333333,0.047435897435897434,0.25384539230997694,0,15,6.21025641025641,3.7225832727522263,3.0,6.0,9.0,0.33887653226374465,0,0,0,0.0,0.0,0.0,0.0,2.8512877645904126e-17,0,9.333333333333334,5.789637445887446,2.037894283609268,5.452380952380953,5.94047619047619,6.95,0.16799454110845233,0,4.915068131454752,2.8797850618195806,1.396887473666958,2.1340714614690794,3.3158499896647116,3.879431873663812,0.2543660012279686
P24,5,12,7.411764705882353,1.710864934332752,6.0,7.0,9.0,0.12791783207431118,1,12,1.3355704697986577,1.2281096122344355,1.0,1.0,1.0,0.22704122950139183,0.14285714285714285,200,16,0.005,0.12,0.0625,0.039916579679793875,0.02375,0.08,0.095,0.3474994440008896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.01,0.06,0.035,0.016583123951777,0.02,0.035,0.05,0.25973951762735226,0,15,6.355,3.817307188431954,3.0,6.0,9.0,0.33942957766436543,0,0,0,0.0,0.0,0.0,0.0,0.0,0,10.714285714285714,6.234654636311046,2.1905649773726186,5.434375,6.381578947368421,6.967391304347826,0.16481005213781005,0,4.360561059499475,2.9308938800708026,1.468211358881839,2.195427578497537,3.5252218170928646,3.997954838616652,0.2510776964893431
P25,4,10,6.180327868852459,1.2846296057789248,5.0,6.0,7.0,0.11175370519704507,1,11,1.3846153846153846,1.166530773132459,1.0,1.0,1.0,0.2446581019883679,0.16042780748663102,217,16,0.004608294930875576,0.11059907834101383,0.0625,0.03985464717426714,0.02304147465437788,0.07834101382488479,0.0967741935483871,0.3413012972358967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.009216589861751152,0.04608294930875576,0.027649769585253458,0.012620335426386317,0.016129032258064516,0.027649769585253458,0.03917050691244239,0.24691268724602808,0,15,6.566820276497696,3.802582642094361,3.0,6.0,9.0,0.3276578493236056,0,0,0,0.0,0.0,0.0,0.0,4.604906336874873e-17,0,9.857142857142858,6.326187751988668,2.01766997905407,5.640350877192983,6.65,7.110869565217392,0.1432254558865429,0,4.268646609116031,3.069031228752513,1.2840746656572124,2.4457430820643906,3.3845838347271684,4.045974737339435,0.21144539693278827
P26,5,12,7.275862068965517,1.6199751292034545,6.0,7.0,8.0,0.12068965351364598,1,11,1.3392857142857142,1.136389687857536,1.0,1.0,1.0,0.22907405696987784,0.135678391959799,226,16,0.004424778761061947,0.11946902654867257,0.0625,0.042128448478384116,0.018805309734513276,0.07300884955752213,0.10619469026548672,0.36670295309828393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.008849557522123894,0.05309734513274336,0.030973451327433628,0.014675330930776106,0.017699115044247787,0.030973451327433628,0.04424778761061947,0.2597394211529857,0,15,6.389380530973451,3.9133586105227574,3.0,6.0,9.0,0.346701634561036,0,0,0,0.0,0.0,0.0,0.0,0.0,0,10.875,6.436572855750487,2.2158860212491738,5.55625,6.4035087719298245,7.62,0.16225838685709984,0,4.796873982084582,3.340169445276231,1.1208830884262073,2.906601609518959,3.556589212884941,4.004240156601719,0.16295942934783175
P27,4,13,6.676470588235294,1.8482842101554882,5.0,6.0,8.0,0.14822492651790595,1,10,1.3435897435897435,1.148687029907524,1.0,1.0,1.0,0.22728516609411148,0.15859030837004406,263,16,0.0038022813688212928,0.11026615969581749,0.0625,0.0398295401214349,0.023764258555133082,0.08365019011406843,0.09790874524714828,0.3395907114077134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.0076045627376425855,0.049429657794676805,0.028517110266159697,0.013709320439026574,0.016159695817490494,0.028517110266159697,0.04087452471482889,0.2648138862007873,0,15,6.387832699619772,3.9502831402235317,3.0,6.0,9.0,0.3503168512966081,0,0,0,0.0,0.0,0.0,0.0,3.134936669564414e-17,0,8.857142857142858,6.394906947281854,2.0013614875517134,5.716521739130434,6.630434782608695,7.321428571428571,0.14207192051025974,0,4.746540241984124,3.3037869630399275,1.19110995520427,2.6543988525665663,3.610562099472409,4.196297374776165,0.18441841855474872
P28,5,14,7.529411764705882,2.025734348036472,6.0,7.0,8.0,0.13700597244509527,1,10,1.3333333333333333,1.1460075625114057,1.0,1.0,1.0,0.22744484816774466,0.13025210084033614,269,16,0.0037174721189591076,0.12267657992565056,0.0625,0.042019358770912195,0.022304832713754646,0.0724907063197026,0.09851301115241637,0.36686744275186856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,-5.027532768113948e-17,0.007434944237918215,0.05204460966542751,0.02973977695167286,0.014477473910220475,0.016728624535315983,0.02973977695167286,0.04275092936802974,0.26922986394535176,0,15,6.446096654275093,3.9992855712208564,3.0,6.0,9.0,0.35115318270286483,0,0,0,0.0,0.0,0.0,0.0,0.0,0,10.444444444444445,6.520882488412383,2.1702266078084547,5.992424242424242,6.715,7.0,0.15223537440208051,0,4.814215062361326,3.1478430563517366,1.3544455198113987,2.2121036392584874,3.4323168444461434,4.216004585669028,0.2245790053705762
