problem,depth_min,depth_max,depth_mean,depth_stdev,depth_q25,depth_q50,depth_q75,depth_gini,operation-children_min,operation-children_max,operation-children_mean,operation-children_stdev,operation-children_q25,operation-children_q50,operation-children_q75,operation-children_gini,assembly-nodes-per-manufacturing-nodes,operations_no,machine_no,machine_operations_min,machine_operations_max,machine_operations_mean,machine_operations_stdev,machine_operations_q25,machine_operations_q50,machine_operations_q75,machine_operations_gini,machine_fraction_stdev_min,machine_fraction_stdev_max,machine_fraction_stdev_mean,machine_fraction_stdev_stdev,machine_fraction_stdev_q25,machine_fraction_stdev_q50,machine_fraction_stdev_q75,machine_fraction_stdev_gini,machine_fraction_mean_min,machine_fraction_mean_max,machine_fraction_mean_mean,machine_fraction_mean_stdev,machine_fraction_mean_q25,machine_fraction_mean_q50,machine_fraction_mean_q75,machine_fraction_mean_gini,operation_machines_min,operation_machines_max,operation_machines_mean,operation_machines_stdev,operation_machines_q25,operation_machines_q50,operation_machines_q75,operation_machines_gini,levels_min,levels_max,levels_mean,levels_stdev,levels_q25,levels_q50,levels_q75,levels_gini,operation_mean_acctual_execution_time_min,operation_mean_acctual_execution_time_max,operation_mean_acctual_execution_time_mean,operation_mean_acctual_execution_time_stdev,operation_mean_acctual_execution_time_q25,operation_mean_acctual_execution_time_q50,operation_mean_acctual_execution_time_q75,operation_mean_acctual_execution_time_gini,operation_stdev_acctual_execution_time_min,operation_stdev_acctual_execution_time_max,operation_stdev_acctual_execution_time_mean,operation_stdev_acctual_execution_time_stdev,operation_stdev_acctual_execution_time_q25,operation_stdev_acctual_execution_time_q50,operation_stdev_acctual_execution_time_q75,operation_stdev_acctual_execution_time_gini,machine_mean_acctual_execution_time_min,machine_mean_acctual_execution_time_max,machine_mean_acctual_execution_time_mean,machine_mean_acctual_execution_time_stdev,machine_mean_acctual_execution_time_q25,machine_mean_acctual_execution_time_q50,machine_mean_acctual_execution_time_q75,machine_mean_acctual_execution_time_gini,machine_stev_acctual_execution_time_min,machine_stev_acctual_execution_time_max,machine_stev_acctual_execution_time_mean,machine_stev_acctual_execution_time_stdev,machine_stev_acctual_execution_time_q25,machine_stev_acctual_execution_time_q50,machine_stev_acctual_execution_time_q75,machine_stev_acctual_execution_time_gini
200_6_8_595,3,3,3,0.0,3.0,3.0,3.0,0.0,6,200,6.965174129353234,13.683704947656807,6.0,6.0,6.0,0.13788201649944162,0.1675,1401,15,0.0007137758743754461,0.14275517487508924,0.13328574827504164,0.036674931520117825,0.14275517487508924,0.14275517487508924,0.14275517487508924,0.06630960156505018,0.0,6.918326955503611,3.6897743762685926,3.5726086776377795,0.0,6.918326955503611,6.918326955503611,0.46666665401910057,0.0,6.666666666666667,3.555555555555556,3.442651863295482,0.0,6.666666666666667,6.666666666666667,0.4666666535416671,0.06666666666666667,0.5333333333333333,0.13328574827504164,0.16330902915603324,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.4284690663145777,0.0014275517487508922,0.0021413276231263384,0.0017844396859386154,0.0005047157610182353,0.0012491077801570307,0.0017844396859386154,0.0023197715917202,0.09999439631403055,0,1632,173.8658101356174,353.29159827087545,32.0,58.0,87.0,0.7076703132134734,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,910.145,505.92966666666666,447.4724720482282,51.36,910.145,910.145,0.4290933719188055,0,487.5344430301346,271.34992539473626,239.32541199885972,28.075545968102475,487.5344430301346,487.5344430301346,0.4278286617985883
250_6_2_721,3,3,3,0.0,3.0,3.0,3.0,-3.4493427539681244e-17,6,250,6.972111553784861,15.401143435586397,6.0,6.0,6.0,0.13887307712028624,0.16733333333333333,1751,9,0.0005711022272986865,0.1427755568246716,0.12697506186940796,0.047401484865790974,0.1427755568246716,0.1427755568246716,0.1427755568246716,0.11061127387357662,0.0,9.820927516479827,2.182428336995517,4.330621975432803,0.0,0.0,4.9104637582399135,0.7777777421395977,0.0,3.4722222222222223,0.7716049382716049,1.5311060827920084,0.0,0.0,1.7361111111111112,0.7777776769777909,0.1111111111111111,0.2222222222222222,0.12697506186940796,0.038882639932750304,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.10709942129727845,0.001142204454597373,0.0017133066818960593,0.0014277555682467161,0.0004038302576736421,0.0009994288977727014,0.0014277555682467161,0.001856082238720731,0.09999299649052579,0,406,75.55282695602513,76.9100731411379,30.0,58.0,87.0,0.46018379015737276,0,0,0.0,0.0,0.0,0.0,0.0,4.526348102239517e-17,0,220.248,83.26888888888888,79.4710595318265,50.448,51.928,136.268,0.4137991152636894,0,109.3793484322055,43.68209358314873,38.4480620247645,28.431277599684837,28.959288415673626,69.96197649400014,0.3875195327424114
250_8_2_764,3,3,3,0.0,3.0,3.0,3.0,0.0,8,250,8.96414342629482,15.274904554966836,8.0,8.0,8.0,0.10712704617102954,0.1255,2251,11,0.000444247001332741,0.11106175033318526,0.10100561366665321,0.0333524321634221,0.11106175033318526,0.11106175033318526,0.11106175033318526,0.09050916123706605,0.0,7.186994682200862,1.3067263058547023,2.907282495758324,0.0,0.0,0.0,0.8181817555687254,0.0,2.2727272727272725,0.4132231404958677,0.9193634488135118,0.0,0.0,0.0,0.8181816201818661,0.09090909090909091,0.18181818181818182,0.10100561366665321,0.02857076420376532,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.08885819368049992,0.000888494002665482,0.0013327410039982231,0.0011106175033318525,0.00031413006716417047,0.0007774322523322968,0.0011106175033318525,0.0014438027543314084,0.09999099681064723,0,407,70.65037760995114,73.25542481900506,28.0,57.0,85.0,0.45405240249158124,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,224.684,78.25636363636363,74.02768343703958,48.316,52.6,54.036,0.3919315827041898,0,121.2056242813415,43.475600315102774,39.42552008944219,29.029818211306907,29.59811130412014,30.19891218552011,0.3734379451051555
250_8_6_782,3,3,3,0.0,3.0,3.0,3.0,0.0,8,250,8.96414342629482,15.274904554966836,8.0,8.0,8.0,0.10712704617102954,0.1255,2251,15,0.000444247001332741,0.11106175033318526,0.10368725011106175,0.028561316546887216,0.11106175033318526,0.11106175033318526,0.11106175033318526,0.06638096996991,0.0,8.287419301647448,3.3149677206589794,4.202488610103943,0.0,0.0,8.287419301647448,0.5999999819002768,0.0,5.9523809523809526,2.380952380952381,3.018408052601845,0.0,0.0,5.9523809523809526,0.599999974800001,0.06666666666666667,0.4,0.10368725011106175,0.10475946874713951,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.31738695813380585,0.000888494002665482,0.0013327410039982231,0.0011106175033318525,0.00031413006716417047,0.0007774322523322968,0.0011106175033318525,0.0014438027543314084,0.09999099681064723,0,1222,118.26077298978232,225.39680755528312,29.0,56.0,85.0,0.6402602992808133,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,656.304,289.756,310.0593625485287,49.216,52.48,656.304,0.5132026178110463,0,354.0007878737857,157.08778585951907,166.58410506529333,28.33366879083248,29.620378310294754,354.0007878737857,0.5088835907694845
300_2_2_806,3,3,3,0.0,3.0,3.0,3.0,-5.389598053075195e-17,2,300,2.990033222591362,17.176434447586203,2.0,2.0,2.0,0.3300110631600841,0.5016666666666667,901,5,0.0011098779134295228,0.33296337402885684,0.26659267480577137,0.14840939517701157,0.1670366259711432,0.33296337402885684,0.33296337402885684,0.19916728582442772,0.0,30.0,12.0,16.431676725154983,0.0,0.0,30.0,0.599999995,0.0,15.0,6.0,8.215838362577491,0.0,0.0,15.0,0.5999999900000001,0.2,0.4,0.26659267480577137,0.0943070606031979,0.2,0.2,0.4,0.1666202437376546,0.0022197558268590455,0.003329633740288568,0.002774694783573807,0.0007848021988751913,0.0019422863485016647,0.002774694783573807,0.0036071032186459485,0.09999639612988347,0,407,107.11098779134295,108.3263223434989,35.0,67.0,122.0,0.5073839417146191,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,221.66,108.67,105.14737419450853,24.78,50.47,221.66,0.4530560408088192,0,117.98377701529981,58.69893379787061,55.38051610517866,14.065028442332139,29.39705807408917,117.98377701529981,0.44405750159364277
300_4_4_860,3,3,3,0.0,3.0,3.0,3.0,0.0,4,300,4.983388704318937,17.061156364045356,4.0,4.0,4.0,0.1966777369171208,0.25083333333333335,1501,9,0.0006662225183211193,0.19986675549633579,0.17773336294322303,0.06640017765933823,0.19986675549633579,0.19986675549633579,0.19986675549633579,0.11069455570200021,0.0,17.251638983558856,7.667395103803936,9.092412093166349,0.0,0.0,17.251638983558856,0.5555555483098673,0.0,12.5,5.555555555555555,6.588078458684124,0.0,0.0,12.5,0.5555555455555558,0.1111111111111111,0.4444444444444444,0.17773336294322303,0.13334443657966422,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.29992482918985686,0.0013324450366422385,0.001998667554963358,0.0016655562958027982,0.00047109046048404235,0.0011658894070619586,0.0016655562958027982,0.0021652231845436373,0.09999399636045848,0,809,127.11592271818787,189.25524181106502,30.0,61.0,92.0,0.6170875587223628,0,0,0.0,0.0,0.0,0.0,0.0,-3.079845017337866e-17,0,436.17,216.05703703703705,209.41990507805423,48.38333333333333,53.63666666666666,436.17,0.4652006612469659,0,237.78470581824692,118.53438019776252,113.50003091617437,28.655245180191265,29.30201099555286,237.78470581824692,0.45947877983029406
300_6_4_897,3,3,3,0.0,3.0,3.0,3.0,0.0,6,300,6.976744186046512,16.94587828050451,6.0,6.0,6.0,0.13953488172093026,0.16722222222222222,2101,11,0.00047596382674916705,0.14278914802475012,0.12985158582493186,0.04290903951868221,0.14278914802475012,0.14278914802475012,0.14278914802475012,0.09057579889651883,0.0,13.173978860172218,4.790537767335352,6.6466014092175545,0.0,0.0,13.173978860172218,0.6363636230798745,0.0,8.181818181818182,2.975206611570248,4.1279316472596514,0.0,0.0,8.181818181818182,0.6363636149747481,0.09090909090909091,0.36363636363636365,0.12985158582493186,0.09543845051554971,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.25707736509371093,0.0009519276534983341,0.0014278914802475012,0.0011899095668729176,0.0003365572494938351,0.0008329366968110423,0.0011899095668729176,0.001546882436934793,0.09999159670621284,0,815,109.9971442170395,162.7770107537789,32.0,63.0,90.0,0.5781767696848089,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,449.5833333333333,192.6451515151515,204.31040697028536,52.25,55.18,449.5833333333333,0.4998922494255187,0,214.39463594493705,93.90872290300301,95.90776022766406,28.84554860754874,29.8109285401115,214.39463594493705,0.4828659189818809
300_6_6_907,3,3,3,0.0,3.0,3.0,3.0,0.0,6,300,6.976744186046512,16.94587828050451,6.0,6.0,6.0,0.13953488172093026,0.16722222222222222,2101,13,0.00047596382674916705,0.14278914802475012,0.13184198000951927,0.039470575600034155,0.14278914802475012,0.14278914802475012,0.14278914802475012,0.0766453181501368,0.0,11.882968858717781,5.484447165562053,6.16576978250079,0.0,0.0,11.882968858717781,0.5384615286435657,0.0,9.615384615384615,4.437869822485207,4.989178092911258,0.0,0.0,9.615384615384615,0.5384615263282053,0.07692307692307693,0.46153846153846156,0.13184198000951927,0.1345926866244932,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.3570717308227871,0.0009519276534983341,0.0014278914802475012,0.0011899095668729176,0.0003365572494938351,0.0008329366968110423,0.0011899095668729176,0.001546882436934793,0.09999159670621284,0,1220,140.38505473584007,258.1566739964583,29.5,58.0,88.0,0.6626350224070627,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,674.7566666666667,335.1497435897436,327.5438908204787,51.053333333333335,53.86666666666667,674.7566666666667,0.47370941715701015,0,358.92807356842496,178.9621402271669,173.59070387105388,28.771146906586957,29.209071451733344,358.92807356842496,0.47006915122437004
50_2_2_1,3,3,3,0.0,3.0,3.0,3.0,3.7895611310684945e-18,2,50,2.9411764705882355,6.721344403334447,2.0,2.0,2.0,0.31372547952941215,0.51,151,5,0.006622516556291391,0.33112582781456956,0.2662251655629139,0.14512229257945655,0.16887417218543047,0.33112582781456956,0.33112582781456956,0.19502480236630557,0.0,5.0,2.0,2.7386127875258306,0.0,0.0,5.0,0.5999999700000015,0.0,2.5,1.0,1.3693063937629153,0.0,0.0,2.5,0.5999999400000061,0.2,0.4,0.2662251655629139,0.09443686936681955,0.2,0.2,0.4,0.1663865474979462,0.013245033112582781,0.019867549668874173,0.016556291390728478,0.004682826365473825,0.011589403973509934,0.016556291390728478,0.021523178807947022,0.09999939600364814,0,407,104.66225165562913,109.62523355610048,26.0,70.0,131.0,0.5319677635417392,0,0,0.0,0.0,0.0,0.0,0.0,9.510128261791188e-17,0,225.16,108.248,108.33009240280376,22.17,46.58,225.16,0.466440026174673,0,112.31521967849491,57.50548150118945,51.657878735203184,15.35069299771851,32.195582153520405,112.31521967849491,0.42603837340433764
50_2_2_2,3,3,3,0.0,3.0,3.0,3.0,3.7895611310684945e-18,2,50,2.9411764705882355,6.721344403334447,2.0,2.0,2.0,0.31372547952941215,0.51,151,5,0.006622516556291391,0.33112582781456956,0.2662251655629139,0.14512229257945655,0.16887417218543047,0.33112582781456956,0.33112582781456956,0.19502480236630557,0.0,5.0,2.0,2.7386127875258306,0.0,0.0,5.0,0.5999999700000015,0.0,2.5,1.0,1.3693063937629153,0.0,0.0,2.5,0.5999999400000061,0.2,0.4,0.2662251655629139,0.09443686936681955,0.2,0.2,0.4,0.1663865474979462,0.013245033112582781,0.019867549668874173,0.016556291390728478,0.004682826365473825,0.011589403973509934,0.016556291390728478,0.021523178807947022,0.09999939600364814,0,406,113.89403973509934,112.71510708080976,30.0,73.0,177.0,0.5133863551165384,0,0,0.0,0.0,0.0,0.0,0.0,9.510128261791188e-17,0,240.92,116.976,115.1032948268641,24.24,54.56,240.92,0.4611407464256421,0,109.34682511744595,57.07799167663989,49.676060951743914,14.990527621379673,36.715252905548226,109.34682511744595,0.41775740292469665
