Instances,feature_depth_min,feature_depth_max,feature_depth_mean,feature_depth_stdev,feature_depth_q25,feature_depth_q50,feature_depth_q75,feature_depth_gini,feature_operation-children_max,feature_operation-children_mean,feature_operation-children_stdev,feature_operation-children_q50,feature_operation-children_q75,feature_operation-children_gini,feature_assembly-nodes-per-manufacturing-nodes,feature_operations_no,feature_machine_no,feature_machine_operations_min,feature_machine_operations_max,feature_machine_operations_mean,feature_machine_operations_stdev,feature_machine_operations_q25,feature_machine_operations_q50,feature_machine_operations_q75,feature_machine_operations_gini,feature_machine_fraction_stdev_min,feature_machine_fraction_stdev_max,feature_machine_fraction_stdev_mean,feature_machine_fraction_stdev_stdev,feature_machine_fraction_stdev_q25,feature_machine_fraction_stdev_q50,feature_machine_fraction_stdev_q75,feature_machine_fraction_stdev_gini,feature_machine_fraction_mean_min,feature_machine_fraction_mean_max,feature_machine_fraction_mean_mean,feature_machine_fraction_mean_stdev,feature_machine_fraction_mean_q25,feature_machine_fraction_mean_q50,feature_machine_fraction_mean_q75,feature_machine_fraction_mean_gini,feature_operation_machines_min,feature_operation_machines_max,feature_operation_machines_mean,feature_operation_machines_stdev,feature_operation_machines_q25,feature_operation_machines_q50,feature_operation_machines_q75,feature_operation_machines_gini,feature_levels_min,feature_levels_max,feature_levels_mean,feature_levels_stdev,feature_levels_q25,feature_levels_q50,feature_levels_q75,feature_levels_gini,feature_operation_mean_acctual_execution_time_min,feature_operation_mean_acctual_execution_time_max,feature_operation_mean_acctual_execution_time_mean,feature_operation_mean_acctual_execution_time_stdev,feature_operation_mean_acctual_execution_time_q25,feature_operation_mean_acctual_execution_time_q50,feature_operation_mean_acctual_execution_time_q75,feature_operation_mean_acctual_execution_time_gini,feature_operation_stdev_acctual_execution_time_max,feature_operation_stdev_acctual_execution_time_mean,feature_operation_stdev_acctual_execution_time_stdev,feature_operation_stdev_acctual_execution_time_q25,feature_operation_stdev_acctual_execution_time_q50,feature_operation_stdev_acctual_execution_time_q75,feature_operation_stdev_acctual_execution_time_gini,feature_machine_mean_acctual_execution_time_min,feature_machine_mean_acctual_execution_time_max,feature_machine_mean_acctual_execution_time_mean,feature_machine_mean_acctual_execution_time_stdev,feature_machine_mean_acctual_execution_time_q25,feature_machine_mean_acctual_execution_time_q50,feature_machine_mean_acctual_execution_time_q75,feature_machine_mean_acctual_execution_time_gini,feature_machine_stev_acctual_execution_time_min,feature_machine_stev_acctual_execution_time_max,feature_machine_stev_acctual_execution_time_mean,feature_machine_stev_acctual_execution_time_stdev,feature_machine_stev_acctual_execution_time_q25,feature_machine_stev_acctual_execution_time_q50,feature_machine_stev_acctual_execution_time_q75,feature_machine_stev_acctual_execution_time_gini,algo_TS-Ei-LM,algo_SA-Ei-LM,algo_TSL-Ei-LM,algo_SAL-Ei-LM,algo_TS-Si-LM,algo_SA-Si-LM,algo_TSL-Si-LM,algo_SAL-Si-LM
bom_deep_9_5_10_5_No2,10,10,10.0,0.0,10.0,10.0,10.0,3.3670959051431585e-17,4,1.3596059113300492,0.6731124260759189,1.0,2.0,0.2079406572266964,0.2426966292134831,553,10,0.2567811934900542,0.3327305605786618,0.2989150090415913,0.0252453146658824,0.2780289330922242,0.2929475587703435,0.3250452079566003,0.0450695554002031,0.5570258322356134,1.0207567998521707,0.7913459380262,0.1527300763207789,0.6840599880912979,0.7947672073997505,0.9118396409829298,0.1033750861661759,4.322222222222222,5.366666666666666,4.8822222222222225,0.335433711833342,4.655555555555555,4.816666666666666,5.2138888888888895,0.0369594894569062,0.1,0.5,0.2989150090415913,0.141545231449384,0.2,0.3,0.4,0.2673181406721809,0.0036166365280289,0.0180831826401446,0.0108499095840868,0.0049522835217465,0.0063291139240506,0.0108499095840868,0.0153707052441229,0.2469113045477233,3661.0,11070.0,5884.650843881856,1189.8656447467513,5055.0,5862.4,6729.333333333334,0.1129127065010995,3538.3623330574837,1006.9399658757592,783.0127819103767,7.7781745930520225,1041.085010938108,1662.0396460734755,0.4341748890855709,5520.192307692308,6282.851851851852,5819.306878299854,252.25487971387113,5573.183329601434,5783.2561570540565,6029.713053740014,0.0229382049035603,1471.6100493476188,1747.2152850103828,1586.2154164423566,100.20557493717638,1491.2995230546442,1547.2410374799904,1687.7818775650758,0.033432477135583,d>c>b>g>a>h>e>f,,,,,,,
bom_deep_9_5_30_15_No1,10,10,10.0,0.0,10.0,10.0,10.0,-7.977804930154165e-17,4,1.3696498054474708,0.651533708583842,1.0,2.0,0.2053468633235818,0.2679856115107913,705,30,0.1702127659574468,0.350354609929078,0.2553191489361702,0.0352539812341752,0.2393617021276595,0.2595744680851063,0.2773049645390071,0.0732468848918836,0.3112029733797447,0.646945583375397,0.4365113002773441,0.0646138948055739,0.3956764888836794,0.424188463238237,0.4665732176033024,0.0771622867353635,1.3448275862068966,2.4,1.923831417624521,0.2624226520257183,1.7520114942528735,1.961494252873563,2.105747126436782,0.0747125482288479,0.0333333333333333,0.5,0.2553191489361702,0.1499699984324538,0.1333333333333333,0.2333333333333333,0.4,0.3370547668573846,0.0028368794326241,0.0141843971631205,0.0085106382978723,0.0038845571454267,0.0049645390070921,0.0085106382978723,0.0120567375886524,0.2469106790464347,3666.0,11109.6,5758.484741153252,868.3242600516116,5271.722222222223,5702.142857142857,6164.272727272728,0.0801543976764135,2540.6346648032654,1321.884477545059,525.6974785233796,1258.1684197521572,1441.1200108645655,1629.0678330666312,0.1972863429921216,5323.643243243243,6435.980487804878,5815.586859470739,275.8858986824437,5610.598273231419,5823.98412889746,6026.573123044838,0.0266104702355203,1399.8600579962877,1744.3728336395334,1560.1556457902557,84.88299910395486,1519.9025799122414,1549.714101151755,1615.866079268244,0.0297485964239674,b>d>c>g>a>h>e>f,,,,,,,
bom_deep_9_5_30_15_No2,10,10,10.0,0.0,10.0,10.0,10.0,-7.977804930154165e-17,4,1.3696498054474708,0.651533708583842,1.0,2.0,0.2053468633235818,0.2679856115107913,705,30,0.1702127659574468,0.350354609929078,0.2553191489361702,0.0352539812341752,0.2393617021276595,0.2595744680851063,0.2773049645390071,0.0732468848918836,0.3112029733797447,0.646945583375397,0.4365113002773441,0.0646138948055739,0.3956764888836794,0.424188463238237,0.4665732176033024,0.0771622867353635,1.3448275862068966,2.4,1.923831417624521,0.2624226520257183,1.7520114942528735,1.961494252873563,2.105747126436782,0.0747125482288479,0.0333333333333333,0.5,0.2553191489361702,0.1499699984324538,0.1333333333333333,0.2333333333333333,0.4,0.3370547668573846,0.0028368794326241,0.0141843971631205,0.0085106382978723,0.0038845571454267,0.0049645390070921,0.0085106382978723,0.0120567375886524,0.2469106790464347,3666.0,10998.0,5749.436527247379,865.2193286724962,5265.0,5697.0,6168.136363636364,0.0801954118974893,2543.4630919280116,1318.523359649656,523.7761785350903,1253.0134873931252,1435.7388275561752,1617.2357369082422,0.1974523722619099,5338.405405405405,6364.039024390244,5807.83948926466,281.13889872749104,5610.399305762468,5778.363644825018,6051.176303441085,0.0272202628181685,1387.4455530782711,1795.3659688443263,1555.8660731714367,92.40106942950943,1504.6176332741902,1542.5000793662798,1584.198258815182,0.0317859277201588,d>b>c>g>a>e>h>f,,,,,,,
bom_wide_2_10_10_5_No1,3,3,3.0,0.0,3.0,3.0,3.0,-4.349817643558881e-18,7,5.0,2.2038926600773587,5.5,7.0,0.2249999955,0.2058823529411764,41,10,0.1951219512195122,0.4146341463414634,0.3097560975609756,0.0868435784925306,0.2134146341463415,0.3170731707317073,0.3963414634146341,0.1503936522351201,0.1092906420717,0.2236067977499789,0.1701161021707208,0.0438073871105411,0.1154508497187473,0.1759675845014739,0.204856390535157,0.1357154015774297,0.2222222222222222,0.5111111111111111,0.3866666666666666,0.1000411437993133,0.3083333333333333,0.4,0.475,0.1367815738208573,0.1,0.5,0.3097560975609756,0.1428371066088579,0.2,0.3,0.45,0.2569616992601082,0.048780487804878,0.073170731707317,0.0609756097560975,0.0172465068582084,0.0426829268292682,0.0609756097560975,0.0792682926829268,0.0999998360002689,3745.3333333333335,7310.0,5543.908943089431,839.6399790245549,5038.25,5538.0,6103.625,0.0835914413514093,2554.06969364581,1211.8020399162829,818.747279765112,19.207510418069,1506.0663995986365,1800.8341971592831,0.3669324223890827,4723.076923076923,6753.5,5598.550472485032,587.1947168644145,5095.779411764706,5630.868055555556,5862.008021390374,0.0546538113946423,1353.082724364759,1803.8396349374932,1486.4428587070468,150.3164276535527,1371.4132653130955,1427.328503302641,1602.7538838267951,0.0493350167461175,b>d>h>f>a>e>g>c,,,,,,,
bom_wide_2_10_10_5_No2,3,3,3.0,0.0,3.0,3.0,3.0,-4.349817643558881e-18,7,5.0,2.2038926600773587,5.5,7.0,0.2249999955,0.2058823529411764,41,10,0.1951219512195122,0.3658536585365853,0.2829268292682927,0.0577178515424352,0.25,0.2804878048780488,0.3414634146341463,0.1068965139417493,0.0927960727138337,0.2006932429798716,0.1479826612899432,0.036700636819438,0.1180473249649383,0.1517052572298873,0.175,0.1331006284136205,0.2111111111111111,0.4,0.3177777777777777,0.0631152841604171,0.2527777777777778,0.3444444444444444,0.3666666666666666,0.104195771406925,0.1,0.5,0.2829268292682927,0.1358352660843093,0.2,0.2,0.4,0.2645078964176253,0.048780487804878,0.073170731707317,0.0609756097560975,0.0172465068582084,0.0426829268292682,0.0609756097560975,0.0792682926829268,0.0999998360002689,3666.0,7668.0,5771.59918699187,944.409157797962,5223.2,5552.5,6424.75,0.0905467423018778,2549.1199461775036,1050.4428207394003,832.0552064212112,7.253039331817359,1260.7713908556143,1700.2494059811715,0.4389425957851215,4934.181818181818,6575.0,5694.414924242425,520.3942619599142,5308.448051948051,5649.091666666667,6147.026785714286,0.0492281933056327,927.393316579521,1694.661811260717,1385.5789415605689,239.89058688969376,1218.3877084274532,1431.0552022294412,1601.9539331091903,0.0916298380026804,abcdefgh,,,,,,,
bom_wide_2_10_30_15_No1,3,3,3.0,0.0,3.0,3.0,3.0,-4.349817643558881e-18,7,5.0,2.2038926600773587,5.5,7.0,0.2249999955,0.2058823529411764,41,30,0.1219512195121951,0.4634146341463415,0.2479674796747967,0.0741685077456363,0.1951219512195122,0.2439024390243902,0.2926829268292683,0.1598906459020237,0.0353262997615658,0.0744988731579628,0.0543739999156449,0.0102968128364994,0.0465560336726395,0.0544833719483935,0.0628200617100676,0.1059020807762313,0.0620689655172413,0.2241379310344827,0.1072030651340996,0.0364705601974488,0.0755747126436781,0.1045977011494252,0.1290229885057471,0.1789371692782897,0.0333333333333333,0.5,0.2479674796747967,0.1522149029949661,0.1,0.2333333333333333,0.4166666666666667,0.3414632769292838,0.048780487804878,0.073170731707317,0.0609756097560975,0.0172465068582084,0.0426829268292682,0.0609756097560975,0.0792682926829268,0.0999998360002689,4267.0,6908.8,5599.94171939172,695.2360200016427,5085.307692307692,5659.333333333333,6149.592857142858,0.069926769533849,2539.9275580220788,1465.8036782521872,451.5957532419928,1340.899379471574,1504.93780602389,1669.840756916487,0.1486776712322877,4689.75,6388.571428571428,5666.566144805487,520.2464956924391,5216.5142857142855,5612.333333333334,6194.1,0.0516241465194026,967.878504772164,1868.8642463883168,1544.0650355708513,215.0949415911348,1377.8498906509665,1587.2414275024398,1689.2214742454048,0.075622306704525,f>g>a>b>c>h>d>e,,,,,,,
bom_wide_2_10_30_15_No2,3,3,3.0,0.0,3.0,3.0,3.0,-4.349817643558881e-18,7,5.0,2.2038926600773587,5.5,7.0,0.2249999955,0.2058823529411764,41,30,0.1219512195121951,0.4634146341463415,0.2479674796747967,0.0741685077456363,0.1951219512195122,0.2439024390243902,0.2926829268292683,0.1598906459020237,0.0353262997615658,0.0744988731579628,0.0543739999156449,0.0102968128364994,0.0465560336726395,0.0544833719483935,0.0628200617100676,0.1059020807762313,0.0620689655172413,0.2241379310344827,0.1072030651340996,0.0364705601974488,0.0755747126436781,0.1045977011494252,0.1290229885057471,0.1789371692782897,0.0333333333333333,0.5,0.2479674796747967,0.1522149029949661,0.1,0.2333333333333333,0.4166666666666667,0.3414632769292838,0.048780487804878,0.073170731707317,0.0609756097560975,0.0172465068582084,0.0426829268292682,0.0609756097560975,0.0792682926829268,0.0999998360002689,4269.333333333333,6905.4,5601.607595317961,693.75932575629,5100.670329670329,5665.642857142857,6152.426190476191,0.0697329024182558,2544.170198709198,1461.9664743358376,448.7850247003674,1338.8769494317012,1503.9638847614217,1668.5238550360527,0.1477157309345821,4701.25,6379.5,5669.434427609428,512.8676765929293,5214.1,5615.333333333334,6173.025,0.0509356831611427,967.4041037746324,1867.696595121534,1545.928883749019,214.53812889759368,1387.1966444540114,1586.588961134092,1687.2389464730925,0.0752241559206291,h>g>b>e>c>a>d>f,,,,,,,
bom_wide_2_11_13_5_No1,3,3,3.0,0.0,3.0,3.0,3.0,0.0,11,11.0,0.0,11.0,11.0,-8.971499107331072e-18,0.0991735537190082,133,13,0.1729323308270676,0.2857142857142857,0.2272990167727009,0.0367260519540952,0.1954887218045112,0.2330827067669172,0.2593984962406015,0.0888627520577788,0.1588634096634295,0.2827919920021454,0.1956905816649785,0.0363829211280072,0.1660300002814377,0.1925406514389048,0.2094975471722299,0.0943483909283969,0.3653846153846154,0.6474358974358975,0.5177514792899408,0.0914877013278825,0.4294871794871795,0.532051282051282,0.5961538461538461,0.0971428383804117,0.0769230769230769,0.3846153846153846,0.227299016772701,0.1123791410072384,0.1538461538461538,0.2307692307692307,0.3076923076923077,0.2782910252827311,0.0150375939849624,0.0225563909774436,0.018796992481203,0.0053165923397484,0.0131578947368421,0.018796992481203,0.0244360902255639,0.0999994680028302,1471.2,4290.0,2659.837218045113,600.1010438553042,2233.375,2657.5,3029.25,0.1260066766859688,1418.87655089041,591.4705882577207,452.2399045927518,4.414213562373095,685.8921197972754,982.494418923945,0.4304992885534652,2246.0434782608695,2832.1935483870966,2620.0693746678517,187.18422911831587,2507.713125,2615.735294117647,2818.220634920635,0.0381424214235128,283.80230795396994,1389.0520796002925,905.5799917124992,301.93245782615753,703.1269139435294,879.080285262621,1147.4973005296847,0.1782756886995433,b>d>h>f>a>c>g>e,,,,,,,
bom_wide_2_11_13_5_No2,3,3,3.0,0.0,3.0,3.0,3.0,-1.812608959375876e-17,7,4.375,2.5035688811888406,5.0,6.75,0.2964285646530613,0.2,36,13,0.1388888888888889,0.3333333333333333,0.2158119658119658,0.0612307815589489,0.1666666666666666,0.1944444444444444,0.2638888888888889,0.1523228540188694,0.0609970354691353,0.1448413648755802,0.0978570773135946,0.0259969108982915,0.0711829742930423,0.099081309897236,0.1188832674316309,0.1453431644956702,0.0641025641025641,0.2051282051282051,0.1272189349112426,0.0429093257483807,0.0961538461538461,0.1153846153846153,0.1506410256410256,0.1782944334956934,0.0769230769230769,0.3846153846153846,0.2158119658119658,0.113082446518974,0.0961538461538461,0.1538461538461538,0.3076923076923077,0.2863034976996335,0.0555555555555555,0.0833333333333333,0.0694444444444444,0.0196418550329596,0.0486111111111111,0.0694444444444444,0.0902777777777777,0.0999998560002073,1240.0,4041.6,1865.0819444444444,611.656948805313,1390.4,1737.6,2194.0,0.168088818946167,1413.353458976204,443.5381100656411,513.9211788859966,0.0,0.0,895.0043246479715,0.6024093596118546,1418.571428571429,2754.0,2038.390762015762,435.99076273358145,1593.4166666666663,2016.25,2474.9910714285716,0.1167576221143927,341.2916641232247,1417.5044301602056,882.7388154546802,380.4985432460471,466.97192102292655,926.3066061361262,1185.0553696279055,0.2347378466059417,b>h>f>d>a>e>g>c,,,,,,,
bom_wide_2_7_20_10_No1,3,3,3.0,0.0,3.0,3.0,3.0,-1.639083534199177e-17,7,5.125,2.100170061141308,6.0,6.75,0.1981707278405711,0.2,42,20,0.1666666666666666,0.4285714285714285,0.2857142857142857,0.0740939624014761,0.2202380952380952,0.2619047619047619,0.369047619047619,0.1412499505625173,0.0586146100782039,0.108619729395884,0.0873942298468849,0.0160446262848772,0.0742177450717406,0.0879395158182335,0.1063906607003164,0.1016846051434136,0.1105263157894736,0.2842105263157894,0.2010526315789473,0.0534656896329351,0.1611842105263158,0.1881578947368421,0.25,0.1467931207049923,0.05,0.5,0.2857142857142857,0.1555030053374839,0.1,0.3,0.4125,0.3071427496428948,0.0476190476190476,0.0714285714285714,0.0595238095238095,0.0168358757425368,0.0416666666666666,0.0595238095238095,0.0773809523809523,0.0999998320002822,2715.0,4350.0,2920.2380952380954,310.5324938438307,2765.0,2820.0,2891.25,0.0419932832474506,0.0,0.0,0.0,0.0,0.0,0.0,-9.603548154810664e-18,2816.6666666666665,3030.4545454545455,2918.2170634920635,64.36142391375387,2849.3973214285716,2921.996527777778,2972.244318181818,0.0123251022454747,54.31390245600108,516.380296981896,277.96360560531156,151.9328447034338,119.650634615148,296.5227123007462,412.5871649455702,0.3033323812051524,d>b>fh>a>g>c>e,,,,,,,
bom_wide_2_7_20_10_No2,3,3,3.0,0.0,3.0,3.0,3.0,0.0,7,3.125,2.03100960115899,3.0,4.5,0.3249999896000003,0.3,26,20,0.1923076923076923,0.4615384615384615,0.2865384615384616,0.079388624635914,0.2307692307692307,0.2692307692307693,0.3461538461538461,0.1479865255349038,0.0479095151032328,0.0972577211715624,0.0663980851006314,0.0124947078830642,0.0564848448880863,0.0629443270207376,0.0742376286499467,0.1000381836963618,0.0631578947368421,0.181578947368421,0.1234210526315789,0.0322742024450046,0.1019736842105263,0.1144736842105263,0.1559210526315789,0.1417909298922103,0.05,0.5,0.2865384615384615,0.1526811660341198,0.15,0.3,0.4125,0.2971088276481324,0.0769230769230769,0.1153846153846153,0.0961538461538461,0.027196414661021,0.0673076923076923,0.0961538461538461,0.125,0.0999998960001081,1697.5,5524.0,3727.10463980464,1052.168177254542,3055.9375,3564.0,4766.875,0.1574303971626307,2258.410281591899,1203.841836525222,664.1173069310987,880.0489633975387,1287.969258958943,1723.805179180283,0.3013267733385187,2843.8333333333335,4637.0,3776.419924242424,553.8304700502126,3244.0083333333337,3918.083333333333,4194.847222222223,0.0803968256510274,1137.384108870487,2718.6224943280863,1670.4538859521892,399.5733306423998,1330.5274052579275,1609.9607325927518,1989.1232514829069,0.1272069468631506,abcdefgh,,,,,,,
bom_wide_2_7_20_5_No1,3,3,3.0,0.0,3.0,3.0,3.0,-1.639083534199177e-17,7,5.125,2.100170061141308,6.0,6.75,0.1981707278405711,0.2,42,19,0.0476190476190476,0.3809523809523809,0.1641604010025062,0.0713821440129228,0.119047619047619,0.1666666666666666,0.1904761904761904,0.2169544680810106,0.0201832891801939,0.0842986295226806,0.0558677400869317,0.0165564296381495,0.0442193710745687,0.0541574479397396,0.0694623209478829,0.1625337674611422,0.0087719298245614,0.1257309941520467,0.0544783010156971,0.0229036648336939,0.0467836257309941,0.0526315789473684,0.067251461988304,0.2016053391228311,0.0526315789473684,0.2631578947368421,0.1641604010025062,0.0718480001083567,0.1052631578947368,0.1578947368421052,0.2105263157894736,0.2437294044195798,0.0476190476190476,0.0714285714285714,0.0595238095238095,0.0168358757425368,0.0416666666666666,0.0595238095238095,0.0773809523809523,0.0999998320002822,3915.0,4775.0,4076.5476190476193,183.93227841510932,3958.75,3982.5,4177.5,0.0216165139063787,0.0,0.0,0.0,0.0,0.0,0.0,-9.603548154810664e-18,3948.3333333333335,4272.5,4056.8550020885546,82.63376239645014,3995.3125,4046.1111111111113,4092.5,0.0108499083784705,25.16611478423583,358.7362076326652,163.3560509779876,113.0922136127366,73.64894206074291,119.87592792232348,288.369028206171,0.3759254008207924,bdfh>c>ae>g,,,,,,,
bom_wide_2_7_20_5_No2,3,3,3.0,0.0,3.0,3.0,3.0,0.0,7,3.125,2.03100960115899,3.0,4.5,0.3249999896000003,0.3,26,19,0.0384615384615384,0.3076923076923077,0.1518218623481781,0.0659648515408852,0.1153846153846153,0.1538461538461538,0.1923076923076923,0.2343858105301601,0.0201832891801939,0.0807331567207758,0.0394138352080013,0.0183225645103093,0.0242572946822356,0.0367264389045908,0.0485145893644712,0.2459241039333923,0.0087719298245614,0.0701754385964912,0.0280086180363188,0.0162600382161554,0.0146198830409356,0.0263157894736842,0.0409356725146198,0.3082695760677154,0.0526315789473684,0.2631578947368421,0.1518218623481781,0.0671161775675946,0.1052631578947368,0.1578947368421052,0.2105263157894736,0.2405126620951471,0.0769230769230769,0.1153846153846153,0.0961538461538461,0.027196414661021,0.0673076923076923,0.0961538461538461,0.125,0.0999998960001081,1047.0,6650.0,3675.373076923077,1232.189486790593,2827.525,3673.2,4610.0,0.1836021530644121,2542.0488783656383,1124.9739565352434,863.9424909499502,10.960155108391486,1239.9307242127709,1820.2563250780647,0.4284621630199649,1998.0,5475.0,3610.396052631579,1058.3870887571827,2671.3333333333335,3640.6666666666665,4524.0,0.1638631187590744,0.0,2472.7524138093568,1324.0498318824737,690.2458636404609,770.1186055840144,1487.948485811445,1901.33251519384,0.2872773316112174,abcdefgh,,,,,,,
bom_wide_2_9_10_5_No1,3,3,3.0,0.0,3.0,3.0,3.0,3.280437267199185e-18,7,5.625,1.8468119248354136,6.5,7.0,0.1583333305185185,0.2105263157894736,46,10,0.1956521739130435,0.3695652173913043,0.2978260869565217,0.0523045867612132,0.2717391304347826,0.3043478260869565,0.3478260869565217,0.0912408452767964,0.0707106781186547,0.2236067977499789,0.1570607388225446,0.0471238437781305,0.1225198243412238,0.1572305375012666,0.1878778324870892,0.1575970261059959,0.2888888888888889,0.4888888888888889,0.4088888888888889,0.0566073279245712,0.3833333333333333,0.4111111111111111,0.4444444444444445,0.0706521566339834,0.1,0.5,0.2978260869565217,0.1468016506640206,0.1,0.3,0.4,0.2737225358303894,0.0434782608695652,0.0652173913043478,0.0543478260869565,0.0153718865475336,0.0380434782608695,0.0543478260869565,0.0706521739130434,0.0999998160003385,1965.6,5100.0,3273.388043478261,759.7572666925512,2646.25,3140.75,3948.75,0.1301816890136236,1697.056274847714,806.3126902316516,573.2579752726725,0.0,1120.8125770205388,1248.931497865257,0.3880719017328282,2350.3571428571427,4075.0,3032.742330749316,618.0422036927233,2499.280844155844,2835.7738970588234,3622.4503968253966,0.1077682557188332,481.48381765815,1259.5879057484208,1012.0261371181668,263.42704669801816,838.885795735281,1058.7808508285302,1240.5599015973885,0.1311145400824521,h>d>f>b>c>a>g>e,,,,,,,
bom_wide_2_9_10_5_No2,3,3,3.0,0.0,3.0,3.0,3.0,-9.251858230147696e-18,7,4.875,2.100170061141308,5.5,6.75,0.221153841617357,0.2121212121212121,40,10,0.1,0.475,0.325,0.1136515141415488,0.25,0.3375,0.41875,0.1830768667455794,0.0707106781186547,0.2976761849915292,0.2046869424545573,0.0769233226504516,0.1337491699834261,0.2171533470083728,0.2765959902754167,0.2011002685472598,0.1333333333333333,0.6333333333333333,0.4355555555555555,0.1435203106220249,0.3722222222222222,0.4222222222222222,0.5361111111111111,0.1683673082830159,0.1,0.5,0.325,0.1597273317651694,0.2,0.3,0.5,0.2703845321893747,0.05,0.075,0.0625,0.0176776695296636,0.04375,0.0625,0.08125,0.0999998400002559,620.0,2968.8,1526.175,614.4937587743667,940.0,1624.6666666666663,1902.3625,0.2235875500151083,1829.0456527927345,862.1195424713563,691.0391817819938,0.0,1045.7103099597675,1428.1159861453689,0.4384038847704575,864.5454545454545,2471.75,1635.7927149166624,604.0089015864154,1135.6285714285714,1504.35,2251.1776315789475,0.1981033670975473,259.48808437781094,1422.9026362617724,902.949500155722,379.4330391895264,631.820199842819,878.8702702059638,1214.5816215930972,0.2243906932438857,b>d>f>h>c>g>e>a,,,,,,,
bom_wide_3_10_10_5_No1,4,4,4.0,0.0,4.0,4.0,4.0,8.881783974956652e-18,7,3.323529411764706,2.1703314679852284,3.0,5.25,0.3599687554366507,0.2391304347826087,114,10,0.1842105263157894,0.3421052631578947,0.2745614035087719,0.0524770310517196,0.2412280701754385,0.2719298245614034,0.3355263157894737,0.1012779183844003,0.223606797749979,0.4352521619066865,0.3497173205693529,0.0682950762320916,0.3085120830465518,0.3542025665634448,0.4083333333333334,0.1031126196908396,0.5,1.1111111111111112,0.8666666666666667,0.2,0.7166666666666666,0.8722222222222222,1.0277777777777777,0.1223076781952679,0.1,0.5,0.2745614035087719,0.1437865942701823,0.1,0.3,0.4,0.2935092255353988,0.0175438596491228,0.0350877192982456,0.0263157894736842,0.0087719298245614,0.0175438596491228,0.0263157894736842,0.0350877192982456,0.1481475851873244,3673.5,10200.0,5853.141374269006,1242.0597594553062,5136.666666666667,5677.25,6459.625,0.1160552441692257,2579.5255377685253,898.2112132904695,821.6253912658892,0.0,982.2596003845828,1681.7195914471424,0.5066284576987194,5239.714285714285,6677.09375,5793.968168618662,429.9389445224437,5432.184523809525,5770.165991902833,6071.150641025641,0.0389590355081131,1381.2433239511702,1751.5417125971455,1546.2754571122682,125.17564648153947,1398.4229461527675,1566.369063166581,1646.6702006820578,0.0431962441670131,b>d>h>f>c>a>g>e,,,,,,,
bom_wide_3_10_10_5_No2,4,4,4.0,0.0,4.0,4.0,4.0,8.881783974956652e-18,7,3.323529411764706,2.1703314679852284,3.0,5.25,0.3599687554366507,0.2391304347826087,114,10,0.1842105263157894,0.3421052631578947,0.2745614035087719,0.0524770310517196,0.2412280701754385,0.2719298245614034,0.3355263157894737,0.1012779183844003,0.223606797749979,0.4352521619066865,0.3497173205693529,0.0682950762320916,0.3085120830465518,0.3542025665634448,0.4083333333333334,0.1031126196908396,0.5,1.1111111111111112,0.8666666666666667,0.2,0.7166666666666666,0.8722222222222222,1.0277777777777777,0.1223076781952679,0.1,0.5,0.2745614035087719,0.1437865942701823,0.1,0.3,0.4,0.2935092255353988,0.0175438596491228,0.0350877192982456,0.0263157894736842,0.0087719298245614,0.0175438596491228,0.0263157894736842,0.0350877192982456,0.1481475851873244,3671.0,10040.0,5855.995029239766,1241.8186173796269,5137.375,5677.5,6491.0,0.1160070417741696,2621.951944639718,901.695074610801,825.115065200995,0.0,988.2602720789976,1680.5631264689068,0.5066875455005303,5214.071428571428,6664.0625,5797.82409123771,440.841859827644,5447.443452380952,5768.56342780027,6093.003846153846,0.0401339522878307,1373.7579947813977,1817.0079047176573,1549.726417754413,139.6266930644208,1404.858271353244,1558.7915791241523,1634.1596533791826,0.0476441571609767,b>d>a>f>h>c>g>e,,,,,,,
bom_wide_3_10_30_15_No1,4,4,4.0,0.0,4.0,4.0,4.0,1.8165810905681977e-17,7,3.1470588235294117,2.0616608918050936,3.0,5.0,0.3581638148972685,0.2558139534883721,108,30,0.1574074074074074,0.3611111111111111,0.2725308641975308,0.0472559124888746,0.2407407407407407,0.2685185185185185,0.3078703703703704,0.0962249552545653,0.0784880385463603,0.132220313398943,0.1043876390104706,0.0133463028224548,0.097050528797213,0.1049208745723936,0.1125221606770224,0.0707764173334874,0.1919540229885057,0.4747126436781609,0.3308812260536398,0.0619320971052513,0.2876436781609195,0.3281609195402298,0.356896551724138,0.1001466425757213,0.0333333333333333,0.5,0.2725308641975308,0.1545320006516916,0.1333333333333333,0.25,0.4333333333333333,0.3226268687412504,0.0185185185185185,0.037037037037037,0.0277777777777777,0.0092592592592592,0.0185185185185185,0.0277777777777777,0.037037037037037,0.1481476148167348,3671.5,11777.142857142857,5845.6779706661655,1111.458942492921,5298.857142857143,5642.6,6273.424107142857,0.0917540575913198,2559.7265478953022,1367.9506135889756,487.6726859704055,1233.0114254448486,1481.1533373662596,1595.9770793200255,0.1772181508946518,5185.6875,6778.16,5873.821803656286,404.20888438054294,5543.86974789916,5849.906995230525,6129.138712241653,0.0381495849637065,1182.8453836326316,2370.4213434721337,1695.1352598884507,237.1636930523395,1611.8699344807242,1675.6424128491235,1787.4925465538051,0.0734421623166155,b>d>f>h>c>a>e>g,,,,,,,
