Instances,feature_depth_min,feature_depth_max,feature_depth_mean,feature_depth_stdev,feature_depth_q25,feature_depth_q50,feature_depth_q75,feature_depth_gini,feature_operation-children_min,feature_operation-children_max,feature_operation-children_mean,feature_operation-children_stdev,feature_operation-children_q25,feature_operation-children_q50,feature_operation-children_q75,feature_operation-children_gini,feature_assembly-nodes-per-manufacturing-nodes,feature_operations_no,feature_machine_no,feature_machine_operations_min,feature_machine_operations_max,feature_machine_operations_mean,feature_machine_operations_stdev,feature_machine_operations_q25,feature_machine_operations_q50,feature_machine_operations_q75,feature_machine_operations_gini,feature_machine_fraction_stdev_min,feature_machine_fraction_stdev_max,feature_machine_fraction_stdev_mean,feature_machine_fraction_stdev_stdev,feature_machine_fraction_stdev_q25,feature_machine_fraction_stdev_q50,feature_machine_fraction_stdev_q75,feature_machine_fraction_stdev_gini,feature_machine_fraction_mean_min,feature_machine_fraction_mean_max,feature_machine_fraction_mean_mean,feature_machine_fraction_mean_stdev,feature_machine_fraction_mean_q25,feature_machine_fraction_mean_q50,feature_machine_fraction_mean_q75,feature_machine_fraction_mean_gini,feature_operation_machines_min,feature_operation_machines_max,feature_operation_machines_mean,feature_operation_machines_stdev,feature_operation_machines_q25,feature_operation_machines_q50,feature_operation_machines_q75,feature_operation_machines_gini,feature_levels_min,feature_levels_max,feature_levels_mean,feature_levels_stdev,feature_levels_q25,feature_levels_q50,feature_levels_q75,feature_levels_gini,feature_operation_mean_acctual_execution_time_min,feature_operation_mean_acctual_execution_time_max,feature_operation_mean_acctual_execution_time_mean,feature_operation_mean_acctual_execution_time_stdev,feature_operation_mean_acctual_execution_time_q25,feature_operation_mean_acctual_execution_time_q50,feature_operation_mean_acctual_execution_time_q75,feature_operation_mean_acctual_execution_time_gini,feature_operation_stdev_acctual_execution_time_max,feature_operation_stdev_acctual_execution_time_mean,feature_operation_stdev_acctual_execution_time_stdev,feature_operation_stdev_acctual_execution_time_q25,feature_operation_stdev_acctual_execution_time_q50,feature_operation_stdev_acctual_execution_time_q75,feature_operation_stdev_acctual_execution_time_gini,feature_machine_mean_acctual_execution_time_min,feature_machine_mean_acctual_execution_time_max,feature_machine_mean_acctual_execution_time_mean,feature_machine_mean_acctual_execution_time_stdev,feature_machine_mean_acctual_execution_time_q25,feature_machine_mean_acctual_execution_time_q50,feature_machine_mean_acctual_execution_time_q75,feature_machine_mean_acctual_execution_time_gini,feature_machine_stev_acctual_execution_time_min,feature_machine_stev_acctual_execution_time_max,feature_machine_stev_acctual_execution_time_mean,feature_machine_stev_acctual_execution_time_stdev,feature_machine_stev_acctual_execution_time_q25,feature_machine_stev_acctual_execution_time_q50,feature_machine_stev_acctual_execution_time_q75,feature_machine_stev_acctual_execution_time_gini,algo_TS-Ei-LM,algo_SA-Ei-LM,algo_TSL-Ei-LM,algo_SAL-Ei-LM,algo_TS-Si-LM,algo_SA-Si-LM,algo_TSL-Si-LM,algo_SAL-Si-LM
bom_deep_7_5_30_15_No2,0.38461538461538464,0.3333333333333333,0.38461538461538464,0.0,0.38461538461538464,0.38461538461538464,0.3773584905660377,2.982022055518627e-16,0.0,0.010033444816053512,0.0485148514851485,0.0440423228372221,0.0,0.0,0.1,0.6024918563758823,0.5698005698005698,0.026750142287990893,0.2631578947368421,0.44656068495454104,0.39880069849428346,0.44938602045644527,0.12053567130448303,0.3947905750677917,0.3907520444957695,0.363831601814739,0.16575740186801227,0.03637102954226134,0.006028324152516893,0.010392670950673009,0.0015052951398737797,0.04685206221172346,0.016639124204740917,0.004695810428409926,0.13323196503135237,0.053186774222143414,0.037471264367816094,0.06864623243933587,0.009227592496688038,0.07063918757467144,0.0596206896551724,0.02998084291187739,0.12363204124591373,0.05737704918032778,0.5675675675675675,0.4493860204564453,0.48759073062816566,0.18867924528301902,0.49999999999999994,0.5135135135135135,0.6651417346173627,0.06445363296106023,0.05171631590111003,0.05343551950230664,0.051150746251569804,0.05484686642162238,0.05343551950230664,0.05292968607794533,0.7050824435137198,0.7301270772238514,3.7605716268146233e-07,1.389931994081339e-05,3.304963398688434e-07,0.09973843480917195,0.0178347481781626,0.0010859179386811704,0.0719339914721552,0.017479679630931454,0.6817749852706012,0.03948086620876056,0.8938568048777589,0.9655517182737157,0.8441257040031361,0.20406377003302686,0.018102827940404256,1.7114637650815976e-06,1.2857421496269564e-05,3.892612628228486e-07,0.003803778295276333,0.000217980090393144,2.444286072303127e-05,0.03722237357399602,0.0019633232512258412,1.9321285100599012e-07,1.2689134906611648e-06,8.53362753247987e-08,0.000644941930773608,1.9776771782788823e-05,2.7273121089043915e-06,0.06297191790587713,0.41666666666666674,0.08148148148148149,0.7014925373134328,0.33333333333333326,0.84375,0.3939393939393939,0.7384615384615385,0.390625
bom_deep_8_3_16_4_No1,0.4615384615384615,0.39999999999999997,0.4615384615384615,0.0,0.4615384615384615,0.4615384615384615,0.45283018867924524,2.501903301925214e-16,0.0,0.0033444816053511705,0.02244897959183674,0.024543498360605247,0.0,0.0,0.0,0.360888527330457,0.4313725490196078,0.009675583380762662,0.11578947368421053,0.19150318520881524,0.2949800179430715,0.2460408910099842,0.17158394025066157,0.1793918647875271,0.21468992474184692,0.20517106534374097,0.4478407256889012,0.01620899665401569,0.00323388352379962,0.005821363946132416,0.0011590494488393586,0.02593323665776914,0.009219541377851402,0.0028134450048731535,0.18011656439363763,0.007712082262210789,0.008888888888888887,0.013715277777777765,0.0035355339059327346,0.012320788530465952,0.011083333333333322,0.006805555555555553,0.2354515992716325,0.1290983606557377,0.2432432432432432,0.24604089100998422,0.22292249112389306,0.24528301886792467,0.33035714285714296,0.24408783783783786,0.4709131619935775,0.1623482650195473,0.14640336036403936,0.1486974381673783,0.14564743108500217,0.15050133042305147,0.1486974381673783,0.14802246213184264,0.7602770567644032,0.36070381231671556,6.627790659106763e-06,4.511577921275407e-05,1.0465184219922668e-05,0.06072321820646467,0.02217018195263993,0.003400942457656297,0.6424482405155243,0.020479999999999998,0.08238280046738143,0.03619138092477836,0.0,0.0,0.0046115659642600925,0.9017612807523839,0.02278097075715438,1.280145733185482e-05,3.9438005960104003e-05,1.0849291698844365e-05,0.0073864164120462,0.0005935218618436263,8.143859518459765e-05,0.31991567015729455,0.012529895072294236,7.672740067187187e-06,1.7823540094571566e-05,6.706829726868472e-06,0.005780857246004131,0.00022007229796107354,3.48870247735317e-05,0.38038947078031227,0.5833333333333334,0.3333333333333333,0.6567164179104478,0.5396825396825395,0.609375,0.24242424242424246,0.5692307692307693,0.375
bom_deep_8_3_16_4_No2,0.4615384615384615,0.39999999999999997,0.4615384615384615,0.0,0.4615384615384615,0.4615384615384615,0.45283018867924524,2.883192019945129e-16,0.0,0.006688963210702342,0.013513513513513514,0.024401852632538402,0.0,0.0,0.0,0.27441155141103096,0.2011060834590245,0.006260671599317018,0.11578947368421053,0.2038340204702658,0.20111651047090132,0.23482357298721426,0.1291177345735901,0.1901248150536818,0.2126955226351072,0.22152848782822465,0.3803731415876238,0.01620899665401569,0.0021516574145596734,0.004212662866036691,0.0005980024438373632,0.018959060488185537,0.0068176173724745675,0.0018410731285177831,0.12430367121465773,0.0057840616966580985,0.005,0.008593749999999999,0.0019587218334542688,0.008419205495818394,0.007875,0.004166666666666667,0.2044749615674987,0.1290983606557377,0.2432432432432432,0.2348235729872143,0.19977525889272593,0.24528301886792467,0.1964285714285715,0.19763513513513517,0.42922962837755196,0.23110216939550782,0.2082471240585947,0.21171916374984254,0.20709683118330816,0.2143528943061963,0.21171916374984254,0.21069760136751622,0.7602774850297839,0.18181818181818182,2.467743888977564e-05,0.00012767480833699994,4.946590199251508e-05,0.028581247494129103,0.013850586223365739,0.004226051300717879,0.8534175398719541,0.168,0.3549239871561088,0.27980909308171453,0.0,0.0,0.0,0.96861100597702,0.02128193893615504,5.028594641840661e-05,0.00012170619286978286,6.648249765045202e-05,0.010878242561542384,0.0012597852149347527,0.00021031812058159148,0.6336963302384327,0.010107210511590874,3.225171289590268e-05,7.2741318456176e-05,4.1029852586305554e-05,0.009859702041360644,0.0007753646735950804,0.00012603465096624452,0.617319822018975,0.3666666666666666,0.5259259259259259,0.5970149253731343,0.6984126984126983,0.4375,0.4696969696969697,0.32307692307692304,0.46875
bom_deep_8_3_20_5_No1,0.4615384615384615,0.39999999999999997,0.4615384615384615,0.0,0.4615384615384615,0.4615384615384615,0.45283018867924524,2.883192019945129e-16,0.0,0.0033444816053511705,0.026666666666666672,0.026036462739960832,0.0,0.0,0.1,0.3918789559507855,0.5115089514066495,0.00910643141718839,0.15789473684210525,0.252171667788271,0.18847572482415506,0.19422744978454978,0.11306294122029992,0.14095460426393655,0.13928089336114868,0.17474705117039252,0.40455675416570747,0.015521407697638111,0.0027395023807887035,0.004308223291828258,0.0009514886212935299,0.016116782019716693,0.006380685684546181,0.0021741009059213267,0.20434794173010756,0.005479637396833967,0.006842105263157892,0.009122807017543848,0.0028338209384442597,0.006873703074891515,0.006815789473684197,0.005087719298245613,0.28322604683510666,0.09836065573770493,0.2432432432432432,0.1942274497845498,0.2641021867955914,0.0754716981132077,0.1964285714285715,0.21621621621621626,0.6572224976890226,0.17084371872117454,0.15404497484353905,0.15648460540888962,0.15324031672933322,0.15839103515573882,0.15648460540888962,0.15576680404889431,0.7602771281419464,0.2525904203323558,4.3941809273752807e-07,8.185094941726863e-06,6.942727800116354e-07,0.03943524829600779,0.008932780747839215,0.0006756003091271978,0.265316192258253,0.011313708498984758,0.29408165941290665,0.04225184800368105,0.0,0.40675974638159657,0.6052693407815493,0.5337559680220828,0.008729375393642184,1.232278299924426e-06,7.966832855631447e-06,6.518110655679565e-07,0.002168212873888902,0.000129911443209709,1.6947560649638015e-05,0.10881015614951196,0.001480779639256746,3.7087100443408043e-07,1.4605683928374915e-06,3.134375331969755e-07,0.0005381402112794626,2.0477596107076336e-05,3.841985275527246e-06,0.2609411511301973,0.6166666666666666,0.2962962962962963,0.6641791044776119,0.4444444444444444,0.5625,0.303030303030303,0.7461538461538462,0.2734375
bom_deep_8_3_20_5_No2,0.4615384615384615,0.39999999999999997,0.4615384615384615,0.0,0.4615384615384615,0.4615384615384615,0.45283018867924524,2.322931046528112e-16,0.0,0.0033444816053511705,0.016666666666666677,0.022004827262758386,0.0,0.0,0.0,0.302179387689955,0.3179650238473766,0.006260671599317018,0.15789473684210525,0.1354539340204046,0.2709418026148328,0.22321565192615142,0.195969234146153,0.1568344777874729,0.17214267979806339,0.24778645550068534,0.5748847606634935,0.012673176316306803,0.00231179139785286,0.0036747253703395414,0.0009622468043094955,0.013486268980464317,0.004837263953233571,0.001981323409379173,0.2404092650052351,0.0036530915978893186,0.00526315789473684,0.007105263157894733,0.0025126507067133636,0.005187700433880399,0.004973684210526304,0.004473684210526313,0.32177572912298114,0.09836065573770493,0.2432432432432432,0.22321565192615145,0.2085933150605603,0.18867924528301902,0.25000000000000006,0.21621621621621626,0.471017970472369,0.23110216939550782,0.2082471240585947,0.21171916374984254,0.20709683118330816,0.2143528943061963,0.21171916374984254,0.21069760136751622,0.7602774850297839,0.24288041707396543,3.8080466752716176e-07,9.943903875276862e-06,8.202958520097996e-07,0.04839146953815606,0.011595051381206957,0.0008033775813513178,0.29040687427613116,0.010748618515883797,0.3865710625098593,0.03692116464380139,0.4049953458590446,0.5451646827600692,0.6152196958014913,0.3603381879713199,0.008767887410695185,1.7934265932412137e-06,9.05092688985868e-06,1.2021050605961128e-06,0.0023704273698561115,0.00014635009804236406,1.927481653393914e-05,0.17346625303474936,0.0017390095630542913,7.576246595906607e-07,1.925912514949495e-06,5.569539075394731e-07,0.0006026660297875522,2.5421427769416588e-05,4.681203260457416e-06,0.30423184125186026,0.43333333333333335,0.4962962962962962,0.6865671641791044,0.4285714285714285,0.375,0.3181818181818181,0.5692307692307693,0.578125
bom_deep_8_4_40_15_No1,0.4615384615384615,0.39999999999999997,0.4615384615384615,0.0,0.4615384615384615,0.4615384615384615,0.45283018867924524,1.555307153107361e-16,0.0,0.010033444816053512,0.057654075546719696,0.04740333090427742,0.0,0.0,0.1,0.636487399572947,0.6601967386281112,0.14873837981407703,0.3684210526315789,0.39493655426402113,0.2925313608281013,0.338157615597349,0.06916433031757577,0.32155316587292126,0.28790214867735764,0.25599896008338197,0.14379088046951308,0.10249025191060573,0.012517344392133622,0.025356953574117935,0.0027381347186136804,0.12261262633972177,0.040397018734952446,0.011162572721168232,0.09753701472407157,0.16091556258651374,0.09782051282051282,0.16678952991452992,0.0206573755606014,0.18357974910394267,0.14098717948717948,0.0725,0.11154350052926612,0.03688524590163935,0.4054054054054053,0.33815761559734914,0.37042430148338756,0.18867924528301902,0.35714285714285726,0.3648648648648648,0.6393679551149806,0.010721179095540899,0.010015619817671668,0.009711868013887284,0.010129404097981366,0.00968566837205551,0.009711868013887284,0.009801239519948072,0.7602596170845094,0.730791788856305,7.004091283575185e-07,1.7733281391752365e-05,8.345440497076503e-07,0.11291852021561626,0.020549812295540797,0.0013733138747994101,0.15073371140085684,0.020590949468152264,0.6723998042577551,0.04150015896144562,0.9252829374904448,0.9574703975657816,0.8464468154807662,0.21556042115786728,0.023608002698833248,2.0448815067981233e-06,1.615528833072815e-05,3.2799480871646783e-07,0.004854251244288934,0.00027562314407545915,3.0361909632684385e-05,0.023268417729728662,0.0034454408470167464,3.535969116835631e-07,2.146926095717815e-06,1.3117652949638902e-07,0.0011258946701090409,3.295326603246601e-05,4.396859948654384e-06,0.052773175967334496,0.5166666666666666,0.8518518518518519,0.014925373134328374,0.32539682539682535,0.6875,1.0,0.1076923076923077,0.3828125
bom_deep_8_4_40_15_No2,0.4615384615384615,0.39999999999999997,0.4615384615384615,0.0,0.4615384615384615,0.4615384615384615,0.45283018867924524,4.986393553835637e-16,0.0,0.010033444816053512,0.06174242424242424,0.05000114503417831,0.0,0.0,0.1,0.6592667223414612,0.6669125330382937,0.16031113640675396,0.3684210526315789,0.32883761710316967,0.2751476535451399,0.3331525609399256,0.06761585988771343,0.30694599467674066,0.28879731951468235,0.25501379475088304,0.14302881713198098,0.11397828739359132,0.013483883517364407,0.025615517401941207,0.002920108034042316,0.11658930045927977,0.04053319641850228,0.011417977121506393,0.10643769097193713,0.13807593434842794,0.0955128205128205,0.17248931623931624,0.020359670389710954,0.18127355022516314,0.1456538461538462,0.0769551282051282,0.10839511572015599,0.03688524590163935,0.4054054054054053,0.3331525609399257,0.35454211915641787,0.18867924528301902,0.35714285714285726,0.3648648648648648,0.6190305844272828,0.00982092238120798,0.009205843790972031,0.008886667872609026,0.009324791828578713,0.008849602411464416,0.008886667872609026,0.008980577545463914,0.7602581657814863,0.7562072336265885,1.2388451586994745e-06,1.9717402720793035e-05,1.079807338826696e-06,0.12186646810622982,0.02306376816059901,0.001581515207695402,0.16935946213961844,0.030218138286159876,0.652334497965939,0.035229120172277306,0.8948996787147703,0.9120257715175512,0.8236631390625238,0.1828068301739357,0.025691924133923905,2.2727649860817843e-06,1.8034531944732953e-05,4.3162328738891683e-07,0.005351819961308366,0.0003120759943885525,3.4464435480888635e-05,0.02892462101238452,0.004328006729858557,4.41820106733493e-07,2.6010837513944446e-06,1.7632866764323798e-07,0.0013039557472322892,3.942982482012969e-05,5.477246560654295e-06,0.0629309297811156,0.5166666666666666,0.8518518518518519,0.0,0.3492063492063492,0.6875,1.0,0.12307692307692308,0.359375
bom_deep_8_5_10_5_No1,0.4615384615384615,0.39999999999999997,0.4615384615384615,0.0,0.4615384615384615,0.4615384615384615,0.45283018867924524,2.4228081228443076e-16,0.0,0.010033444816053512,0.03999999999999998,0.038525114426777106,0.0,0.0,0.1,0.5390303749079137,0.5544286680189318,0.06867767027129576,0.05263157894736842,0.6231215935673979,0.3887250575081582,0.5412871414193833,0.11140581262566904,0.4710045782244908,0.4796138981364557,0.4230748597657678,0.09823679081823497,0.21462596521322905,0.03337497399083464,0.05777093284145225,0.012108053318491425,0.23444783699987456,0.08769743351995858,0.02747490755811495,0.1858807310327718,0.583547557840617,0.2644444444444444,0.5596296296296296,0.05582941190131744,0.582088809239347,0.48144444444444445,0.25203703703703706,0.08938159114283808,0.2213114754098361,0.5675675675675675,0.5412871414193834,0.4778677752229395,0.4150943396226417,0.5714285714285714,0.5135135135135135,0.5502305411540589,0.02503554649808387,0.022891315578004768,0.02283281208997452,0.0229229944788726,0.022979382422858387,0.02283281208997452,0.022850025304085267,0.7602696573345783,0.7173998044965787,4.120286417046466e-07,1.5156276357327742e-05,4.5599621783676584e-07,0.10552500779604278,0.019036467561279986,0.0012318484543300558,0.10148016592776683,0.018837324650809627,0.48695920848995294,0.05818299194183082,0.011023433418190788,0.6739280054519178,0.8251510716925186,0.4571047565961443,0.02146565076439515,1.6514344165780446e-06,1.3745935009028383e-05,1.965046446417094e-07,0.004158031772521129,0.00023189152584754874,2.5834526911653612e-05,0.013382476601313649,0.002710838623840698,1.8281732206587893e-07,1.3120355396102027e-06,3.848587213495432e-08,0.0007164387746488668,2.0304387437475295e-05,2.5336819631417076e-06,0.005500806192901001,0.6833333333333333,0.5111111111111111,0.07462686567164178,0.047619047619047616,0.890625,0.9545454545454546,0.27692307692307694,0.46875
bom_deep_8_5_10_5_No2,0.4615384615384615,0.39999999999999997,0.4615384615384615,0.0,0.4615384615384615,0.4615384615384615,0.45283018867924524,2.4228081228443076e-16,0.0,0.010033444816053512,0.03999999999999998,0.038525114426777106,0.0,0.0,0.1,0.5390303749079137,0.5544286680189318,0.06867767027129576,0.05263157894736842,0.6231215935673979,0.3887250575081582,0.5412871414193833,0.11140581262566904,0.4710045782244908,0.4796138981364557,0.4230748597657678,0.09823679081823497,0.21462596521322905,0.03337497399083464,0.05777093284145225,0.012108053318491425,0.23444783699987456,0.08769743351995858,0.02747490755811495,0.1858807310327718,0.583547557840617,0.2644444444444444,0.5596296296296296,0.05582941190131744,0.582088809239347,0.48144444444444445,0.25203703703703706,0.08938159114283808,0.2213114754098361,0.5675675675675675,0.5412871414193834,0.4778677752229395,0.4150943396226417,0.5714285714285714,0.5135135135135135,0.5502305411540589,0.02503554649808387,0.022891315578004768,0.02283281208997452,0.0229229944788726,0.022979382422858387,0.02283281208997452,0.022850025304085267,0.7602696573345783,0.7173020527859237,3.6779467828654306e-07,1.511750670387738e-05,4.460373955943839e-07,0.10552500779604278,0.01897545719259864,0.0012320748216395375,0.10004180930160643,0.018328207768355313,0.48949782024434935,0.058769418044374216,0.007521620141269512,0.6750208070835937,0.82650272002589,0.45992855817553474,0.021389313658349486,1.6529040616449865e-06,1.3712758231581563e-05,1.9542878226444032e-07,0.00408405732352331,0.00023384327102987459,2.5661703065444415e-05,0.0141097935043481,0.0026957912738941625,1.8310706866512596e-07,1.3044728226034503e-06,4.397669515267874e-08,0.0006835135430124871,2.0138664128226486e-05,2.56817995331722e-06,0.013791177904463586,0.6833333333333333,0.5407407407407407,0.10447761194029848,0.015873015873015872,0.875,0.9696969696969697,0.27692307692307694,0.4375
bom_deep_8_5_30_15_No1,0.4615384615384615,0.39999999999999997,0.4615384615384615,0.0,0.4615384615384615,0.4615384615384615,0.45283018867924524,2.883192019945129e-16,0.0,0.010033444816053512,0.01982758620689655,0.03186012392718691,0.0,0.0,0.0,0.3713635504991273,0.2710027100271002,0.02466325175488522,0.2631578947368421,0.565760049465602,0.3452558635394456,0.4674067452046905,0.07900144291905059,0.41808436261943605,0.4021352313167259,0.35069268118847163,0.09824040471463436,0.043824295929041,0.0048164635858878365,0.009260250508342283,0.0008560553539789851,0.042807338587678476,0.014260463718005953,0.00403840936562806,0.08570794470697848,0.06621753390656857,0.035632183908045977,0.06878671775223498,0.00742593540389008,0.07364149466485397,0.05801149425287355,0.030670498084291186,0.1008760709911487,0.05737704918032778,0.5675675675675675,0.46740674520469055,0.5120882805948319,0.2641509433962265,0.4285714285714286,0.5135135135135135,0.6763014946069047,0.06966691058893677,0.06303698525673608,0.06374315173736575,0.0628126643651829,0.06442840879168561,0.06374315173736575,0.06353537959867465,0.7602751771585449,0.7176930596285435,3.8646515407395724e-07,1.3820646960053289e-05,3.273930876911281e-07,0.1001900029729516,0.017506129225974543,0.0010491445692558333,0.06391691277911868,0.017451395359683992,0.6533903112437861,0.038080107338941974,0.8986126981281887,0.8843506887050924,0.8293931831286315,0.2011084621780186,0.017503469536645437,1.6168344191929214e-06,1.267737960811617e-05,3.568331877098361e-07,0.0038027168199722128,0.00021843391788181605,2.3970567263569274e-05,0.03333421298179826,0.0020750994705697845,2.0953965583046893e-07,1.214218293944568e-06,8.444089925165271e-08,0.0006137071557414352,1.8108571110664836e-05,2.50023122477888e-06,0.06344749034685472,0.7166666666666666,0.4222222222222221,0.6865671641791044,0.5555555555555556,0.609375,0.196969696969697,0.5384615384615385,0.1875
bom_deep_8_5_30_15_No2,0.4615384615384615,0.39999999999999997,0.4615384615384615,0.0,0.4615384615384615,0.4615384615384615,0.45283018867924524,2.883192019945129e-16,0.0,0.010033444816053512,0.01982758620689655,0.03186012392718691,0.0,0.0,0.0,0.3713635504991273,0.2710027100271002,0.02466325175488522,0.2631578947368421,0.565760049465602,0.3452558635394456,0.4674067452046905,0.07900144291905059,0.41808436261943605,0.4021352313167259,0.35069268118847163,0.09824040471463436,0.043824295929041,0.0048164635858878365,0.009260250508342283,0.0008560553539789851,0.042807338587678476,0.014260463718005953,0.00403840936562806,0.08570794470697848,0.06621753390656857,0.035632183908045977,0.06878671775223498,0.00742593540389008,0.07364149466485397,0.05801149425287355,0.030670498084291186,0.1008760709911487,0.05737704918032778,0.5675675675675675,0.46740674520469055,0.5120882805948319,0.2641509433962265,0.4285714285714286,0.5135135135135135,0.6763014946069047,0.06966691058893677,0.06303698525673608,0.06374315173736575,0.0628126643651829,0.06442840879168561,0.06374315173736575,0.06353537959867465,0.7602751771585449,0.7168132942326491,3.855521723728612e-07,1.3821552479164379e-05,3.2766714268008003e-07,0.1001202818030815,0.017525734622503848,0.0010490540223320405,0.06409579870836658,0.017479679630931454,0.6546973042648373,0.03780217225656494,0.8969410074787149,0.9017835756129612,0.8295400065449299,0.19825159703976494,0.01742749005017177,1.5969343609900988e-06,1.2677331104569088e-05,3.5750283493383426e-07,0.003811470274125932,0.00021819016767036766,2.4245701815012713e-05,0.033633744601452756,0.002055709640780956,2.0043258616974915e-07,1.2123884561492981e-06,8.204412708009419e-08,0.0006177669907712388,1.8072162172426535e-05,2.5729246132011197e-06,0.0625603827555356,0.43333333333333335,0.5111111111111111,0.6716417910447761,0.2857142857142857,0.671875,0.196969696969697,0.6153846153846154,0.5
bom_deep_9_3_16_4_No1,0.5384615384615385,0.4666666666666666,0.5384615384615385,0.0,0.5384615384615385,0.5384615384615385,0.5283018867924527,2.883192019945129e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27724196500015e-17,0.0,0.0,0.0736842105263158,0.2927281328550853,0.30236318407960205,0.2407293573867023,0.2013454884398503,0.15905383360522032,0.19039145907473312,0.2162768942937326,0.4771137123765835,0.0,0.0019098656970898,0.0026302713376474248,0.0011164059797462438,0.011077768689383463,0.004308202184276645,0.0014123599097904099,0.3724559538336863,0.0,0.00252525252525252,0.002946127946127933,0.001728805784688444,0.0014934289127837366,0.0021212121212121136,0.0022727272727272665,0.523806687322169,0.18032786885245894,0.35135135135135126,0.24072935738670237,0.3052065203005599,0.15094339622641517,0.1964285714285715,0.29054054054054057,0.5917985444513754,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999999,0.8056673930960235,0.17888563049853373,2.403120000901649e-06,3.791976982567823e-05,9.11839302657137e-06,0.01848616759264563,0.005715870399186528,0.0040630668378909,0.7388330960310183,0.017066666666666667,0.12558471418377865,0.05868129147783228,0.0,0.0,0.0,0.9072000068859155,0.0031997218885250218,1.1735655161819773e-05,3.5742879064468744e-05,2.0911007624462378e-05,0.0006202053208085702,6.051591124274343e-05,0.00017276488836348396,0.7150158978509659,0.0,4.9999347491278545e-06,1.1764758902301825e-05,8.143796174716433e-06,0.0,0.0,6.211411732261273e-05,0.7674024503030377,0.17500000000000004,0.7037037037037037,0.4029850746268656,0.47619047619047616,0.140625,0.7575757575757576,0.42307692307692313,0.78125
bom_deep_9_3_16_4_No2,0.5384615384615385,0.4666666666666666,0.5384615384615385,0.0,0.5384615384615385,0.5384615384615385,0.5283018867924527,2.883192019945129e-16,0.0,0.006688963210702342,0.03577981651376147,0.032612518827651524,0.0,0.0,0.1,0.4784107420405539,0.5933952528379772,0.05444887118193891,0.11578947368421053,0.28579802981757396,0.2058185503459136,0.24984002234850397,0.10091923230472477,0.2204261209155173,0.20771175575446035,0.2142493430301351,0.28969438856775465,0.0677712115856123,0.011858541225631423,0.01949648679844805,0.004180998603432591,0.07518797349535809,0.03007451934030055,0.008926296423256323,0.19648902823005188,0.05880462724935731,0.04,0.06736111111111111,0.012741494379088563,0.06735364396654721,0.05279166666666666,0.03458333333333333,0.16793742749711837,0.1290983606557377,0.2432432432432432,0.24984002234850405,0.2139297239798741,0.24528301886792467,0.33035714285714296,0.19763513513513517,0.44805876413762674,0.03183673834404274,0.03238044741603456,0.03187801162728846,0.03256034088513445,0.03170552246232614,0.03187801162728846,0.03202584101489916,0.8056609165903005,0.48704789833822093,0.0001849605063341979,0.0005441024102628751,0.00020521229669675538,0.19697577180823644,0.14141772073890335,0.029794238906700223,0.8015521939167405,1.0,1.0,0.7876012183214671,0.0,0.0,0.0,0.9556519187475907,0.38517576911051166,8.611719985580347e-05,0.00046438343783796176,7.729491674397419e-05,0.09814081920699129,0.0074671430629093425,0.0011274472209309562,0.2291134738949333,0.25310444604939625,9.111193531326285e-05,0.000400719264644622,9.872845671836311e-05,0.1110507086049308,0.0063993122248789955,0.0011050775814893568,0.3047262959873156,0.25,0.06666666666666665,0.3880597014925373,0.015873015873015872,0.828125,0.803030303030303,0.8461538461538463,0.6875
bom_deep_9_4_40_15_No1,0.5384615384615385,0.4666666666666666,0.5384615384615385,0.0,0.5384615384615385,0.5384615384615385,0.5283018867924527,2.883192019945129e-16,0.0,0.010033444816053512,0.035622317596566505,0.03670879669045039,0.0,0.0,0.1,0.5115880514166883,0.5067633415195104,0.11819389110225763,0.3684210526315789,0.40746192403738773,0.2338229861749703,0.326056794417254,0.046498038477122305,0.3081573799896399,0.2717950447791402,0.25052425307790865,0.11159298252466779,0.0885579129917937,0.010184329766829045,0.019348850020471157,0.0018195482135758912,0.09423530106188506,0.029458261954824864,0.00832733529216803,0.08706706965300436,0.11197350207632985,0.06482905982905983,0.12582264957264955,0.014562013076866198,0.13012648194099807,0.10567307692307691,0.056068376068376065,0.10882158504289516,0.03688524590163935,0.4054054054054053,0.326056794417254,0.3635025511891143,0.18867924528301902,0.35714285714285726,0.3648648648648648,0.6455050160637181,0.013930586238511247,0.014484351194391476,0.013972622869961555,0.014667571788107875,0.013796943522778531,0.013972622869961555,0.01412318635790963,0.8056533344184248,0.723069403714565,1.2195305236007314e-06,1.905410149858362e-05,1.1771826485078186e-06,0.11331786853008,0.02157504473433418,0.001514057749469791,0.19087833107733565,0.02377912263949773,0.6378810579293722,0.04051311198377783,0.8163416415186113,0.9366449413635547,0.8295977259375656,0.2248183079255928,0.025170922312607383,2.1873485172248105e-06,1.7322328470545676e-05,4.384188010527798e-07,0.005184058820654102,0.00029480261393298023,3.275544377294173e-05,0.030823742973688534,0.0039982204373978794,5.009270755199567e-07,2.8427991064712612e-06,2.491921689127542e-07,0.0014139278529710368,4.300861300199197e-05,5.947546714303708e-06,0.08783279063199653,0.5166666666666666,0.7037037037037037,0.02985074626865672,0.3492063492063492,0.84375,1.0,0.09230769230769231,0.359375
